,cell_names,drug_names,area_under_dose_curve
29276,BEN,VER-155008,6.504
29277,EFO21,VER-155008,6.508
29278,NCIH2172,VER-155008,6.511
29279,NCIH810,VER-155008,6.524
29280,CALU3,VER-155008,6.543
29281,SNU449,VER-155008,6.544
29282,G361,VER-155008,6.546
29283,U2OS,VER-155008,6.549
29284,OAW42,VER-155008,6.56
29285,HS936T,VER-155008,6.586
29286,HCC1359,VER-155008,6.588
29287,CFPAC1,VER-155008,6.607
29288,A375,VER-155008,6.625
29289,DV90,VER-155008,6.697
29290,DLD1,VER-155008,6.709
29291,NCIH650,VER-155008,6.71
29292,HEC59,VER-155008,6.735
29293,RCC10RGB,VER-155008,6.743
29294,HCT8,VER-155008,6.745
29295,KNS62,VER-155008,6.772
29296,DMS273,VER-155008,6.777
29297,PC3,VER-155008,6.837
29298,NCIH2029,VER-155008,6.837
29299,C2BBE1,VER-155008,6.893
29300,GP2D,VER-155008,6.899
29301,NCIH1915,VER-155008,6.911
29302,CW2,VER-155008,6.911
29303,HS852T,VER-155008,6.919
29304,CORL88,VER-155008,6.951
29305,JHH6,VER-155008,6.957
29306,GAMG,VER-155008,6.983
29307,NCIH2141,VER-155008,6.987
29308,SKOV3,VER-155008,6.992
29309,LN229,VER-155008,7.069
29310,JHOS4,VER-155008,7.104
29311,COV318,VER-155008,7.231
29312,COLO320,VER-155008,7.24
29313,NCIH2126,VER-155008,7.308
29314,NCIH1105,VER-155008,7.617
29315,CORL51,vorinostat,0.2
29316,SCLC21H,vorinostat,0.413
29317,SUDHL5,vorinostat,0.443
29318,KMS11,vorinostat,0.447
29319,NCIH1963,vorinostat,0.534
29320,NUDUL1,vorinostat,0.563
29321,NOMO1,vorinostat,0.6
29322,SKM1,vorinostat,0.604
29323,OCIAML3,vorinostat,0.7
29324,MOLM16,vorinostat,0.776
29325,PL21,vorinostat,0.779
29326,NCIH1694,vorinostat,0.837
29327,GDM1,vorinostat,0.903
29328,WSUDLCL2,vorinostat,0.93
29329,BL70,vorinostat,0.972
29330,THP1,vorinostat,0.99
29331,EJM,vorinostat,1.015
29332,U937,vorinostat,1.066
29333,KE97,vorinostat,1.07
29334,OVCAR8,vorinostat,1.112
29335,SW948,vorinostat,1.117
29336,NCIH1105,vorinostat,1.123
29337,VMRCLCD,vorinostat,1.127
29338,RPMI8226,vorinostat,1.129
29339,HCC33,vorinostat,1.181
29340,NCIH2081,vorinostat,1.231
29341,OVKATE,vorinostat,1.238
29342,HEC151,vorinostat,1.258
29343,NCIH810,vorinostat,1.269
29344,CORL88,vorinostat,1.292
29345,LS180,vorinostat,1.296
29346,OCILY10,vorinostat,1.304
29347,AGS,vorinostat,1.373
29348,NCIH82,vorinostat,1.381
29349,SNU175,vorinostat,1.384
29350,HEC6,vorinostat,1.387
29351,HT115,vorinostat,1.396
29352,NCIH1836,vorinostat,1.432
29353,NCIH508,vorinostat,1.461
29354,NUGC4,vorinostat,1.463
29355,RCM1,vorinostat,1.469
29356,CORL279,vorinostat,1.513
29357,MC116,vorinostat,1.514
29358,EFO27,vorinostat,1.526
29359,LP1,vorinostat,1.538
29360,HCT116,vorinostat,1.575
29361,NCIH2009,vorinostat,1.625
29362,ISHIKAWAHERAKLIO02ER,vorinostat,1.636
29363,LOVO,vorinostat,1.645
29364,NCIH1876,vorinostat,1.722
29365,FU97,vorinostat,1.762
29366,SUDHL4,vorinostat,1.775
29367,CORL23,vorinostat,1.788
29368,P3HR1,vorinostat,1.795
29369,HCT8,vorinostat,1.807
29370,OVK18,vorinostat,1.837
29371,SW48,vorinostat,1.846
29372,MCF7,vorinostat,1.847
29373,SNUC4,vorinostat,1.88
29374,RMGI,vorinostat,1.913
29375,JHOM1,vorinostat,1.914
29376,JHOC5,vorinostat,1.927
29377,A2780,vorinostat,1.93
29378,GP2D,vorinostat,1.962
29379,SKMEL5,vorinostat,1.975
29380,NCIH2126,vorinostat,1.986
29381,G401,vorinostat,2.035
29382,HT,vorinostat,2.04
29383,CW2,vorinostat,2.045
29384,COV434,vorinostat,2.07
29385,DMS273,vorinostat,2.073
29386,G361,vorinostat,2.085
29387,NCIH1568,vorinostat,2.087
29388,U2OS,vorinostat,2.093
29389,AMO1,vorinostat,2.097
29390,IGROV1,vorinostat,2.098
29391,HEPG2,vorinostat,2.102
29392,HCC1195,vorinostat,2.152
29393,KU812,vorinostat,2.171
29394,HCC78,vorinostat,2.204
29395,EBC1,vorinostat,2.214
29396,RMUGS,vorinostat,2.216
29397,COLO205,vorinostat,2.219
29398,CL34,vorinostat,2.241
29399,NCIH2122,vorinostat,2.243
29400,SQ1,vorinostat,2.245
29401,HCC2108,vorinostat,2.279
29402,LS411N,vorinostat,2.284
29403,NCIH2141,vorinostat,2.31
29404,NCIH23,vorinostat,2.321
29405,MFE319,vorinostat,2.333
29406,COV644,vorinostat,2.343
29407,NCIH2029,vorinostat,2.35
29408,SNUC5,vorinostat,2.361
29409,LC1SQSF,vorinostat,2.367
29410,5637,vorinostat,2.433
29411,NCIH1435,vorinostat,2.44
29412,MSTO211H,vorinostat,2.454
29413,NCIH28,vorinostat,2.559
29414,LS513,vorinostat,2.566
29415,KM12,vorinostat,2.568
29416,BEN,vorinostat,2.588
29417,HCC1833,vorinostat,2.612
29418,C2BBE1,vorinostat,2.614
29419,JHUEM2,vorinostat,2.629
29420,LXF289,vorinostat,2.649
29421,NCIH1930,vorinostat,2.659
29422,HCC15,vorinostat,2.673
29423,NCIH596,vorinostat,2.684
29424,A375,vorinostat,2.705
29425,TYKNU,vorinostat,2.706
29426,NCIH661,vorinostat,2.707
29427,OV90,vorinostat,2.781
29428,A549,vorinostat,2.795
29429,NCIH1975,vorinostat,2.802
29430,HCC827,vorinostat,2.807
29431,RERFLCKJ,vorinostat,2.839
29432,HEC265,vorinostat,2.861
29433,HT55,vorinostat,2.865
29434,RT4,vorinostat,2.88
29435,MDST8,vorinostat,2.885
29436,NCIH1666,vorinostat,2.889
29437,HEC59,vorinostat,2.893
29438,SHP77,vorinostat,2.92
29439,PC3,vorinostat,2.924
29440,NCIH522,vorinostat,2.925
29441,OVCAR4,vorinostat,2.93
29442,HT1376,vorinostat,2.937
29443,PATU8902,vorinostat,2.96
29444,LCLC103H,vorinostat,2.983
29445,NCIH1944,vorinostat,2.988
29446,HS936T,vorinostat,3.015
29447,HCC44,vorinostat,3.04
29448,DLD1,vorinostat,3.047
29449,SCC9,vorinostat,3.107
29450,SKMEL1,vorinostat,3.162
29451,KP3,vorinostat,3.169
29452,HT1080,vorinostat,3.185
29453,NCIH2286,vorinostat,3.218
29454,LS123,vorinostat,3.244
29455,SNU840,vorinostat,3.251
29456,CALU3,vorinostat,3.274
29457,NCIH1437,vorinostat,3.303
29458,HUPT4,vorinostat,3.303
29459,HEC108,vorinostat,3.307
29460,RKN,vorinostat,3.307
29461,HCC4006,vorinostat,3.307
29462,NCIH1781,vorinostat,3.324
29463,LU99,vorinostat,3.341
29464,NCIH1048,vorinostat,3.373
29465,HEYA8,vorinostat,3.378
29466,NCIH1915,vorinostat,3.382
29467,LCLC97TM1,vorinostat,3.408
29468,CAL12T,vorinostat,3.409
29469,PANC1005,vorinostat,3.409
29470,KYSE410,vorinostat,3.41
29471,QGP1,vorinostat,3.447
29472,SNU398,vorinostat,3.462
29473,NCIH841,vorinostat,3.468
29474,KNS62,vorinostat,3.469
29475,SNU1040,vorinostat,3.501
29476,NCIH441,vorinostat,3.51
29477,COLO668,vorinostat,3.517
29478,HT29,vorinostat,3.52
29479,KMBC2,vorinostat,3.521
29480,NCIH358,vorinostat,3.552
29481,KLE,vorinostat,3.574
29482,RCC10RGB,vorinostat,3.575
29483,SNU61,vorinostat,3.585
29484,HSC2,vorinostat,3.596
29485,RKO,vorinostat,3.614
29486,SF295,vorinostat,3.648
29487,VMRCRCW,vorinostat,3.656
29488,SNU81,vorinostat,3.659
29489,COLO678,vorinostat,3.68
29490,NCIH1755,vorinostat,3.722
29491,SNU449,vorinostat,3.746
29492,HS852T,vorinostat,3.754
29493,SW480,vorinostat,3.761
29494,T3M10,vorinostat,3.768
29495,NCIH2172,vorinostat,3.773
29496,SW620,vorinostat,3.783
29497,SKCO1,vorinostat,3.79
29498,HS944T,vorinostat,3.804
29499,SUIT2,vorinostat,3.83
29500,KYSE140,vorinostat,3.888
29501,NCIH2342,vorinostat,3.902
29502,MKN74,vorinostat,3.913
29503,NCIH727,vorinostat,3.924
29504,SNGM,vorinostat,3.925
29505,NCIH1573,vorinostat,3.954
29506,COLO741,vorinostat,3.963
29507,HCC1359,vorinostat,4.009
29508,SKOV3,vorinostat,4.025
29509,HEC251,vorinostat,4.035
29510,SNUC2A,vorinostat,4.078
29511,LN229,vorinostat,4.086
29512,CALU6,vorinostat,4.099
29513,HCC2935,vorinostat,4.109
29514,CFPAC1,vorinostat,4.115
29515,NCIH1373,vorinostat,4.123
29516,NCIH2052,vorinostat,4.15
29517,NCIH1792,vorinostat,4.201
29518,EPLC272H,vorinostat,4.204
29519,NCIH2405,vorinostat,4.274
29520,CHAGOK1,vorinostat,4.299
29521,GAMG,vorinostat,4.37
29522,NCIH1299,vorinostat,4.46
29523,KYSE450,vorinostat,4.463
29524,NCIH2110,vorinostat,4.482
29525,CAPAN2,vorinostat,4.482
29526,NCIH460,vorinostat,4.484
29527,NCIH1355,vorinostat,4.486
29528,DV90,vorinostat,4.498
29529,CL40,vorinostat,4.499
29530,MKN7,vorinostat,4.512
29531,HARA,vorinostat,4.53
29532,SH10TC,vorinostat,4.556
29533,UMUC3,vorinostat,4.614
29534,NCIH3255,vorinostat,4.622
29535,OVMANA,vorinostat,4.625
29536,OV7,vorinostat,4.691
29537,PANC0327,vorinostat,4.733
29538,SKLU1,vorinostat,4.762
29539,JHOS4,vorinostat,4.811
29540,NCIH2030,vorinostat,4.895
29541,NCIH650,vorinostat,4.914
29542,OAW42,vorinostat,4.969
29543,HPAC,vorinostat,5.085
29544,SW403,vorinostat,5.131
29545,COV318,vorinostat,5.144
29546,CAOV3,vorinostat,5.268
29547,NCIH2023,vorinostat,5.398
29548,LU65,vorinostat,5.429
29549,SKMEL28,vorinostat,5.568
29550,EFO21,vorinostat,5.668
29551,NCIH1793,vorinostat,5.734
29552,JHH6,vorinostat,5.789
29553,COV362,vorinostat,5.872
29554,COV644,WT-161,1.695
29555,CAOV3,WT-161,1.932
29556,NCIH1963,WT-161,2.102
29557,LS180,WT-161,2.162
29558,NCIH28,WT-161,2.168
29559,KP3,WT-161,2.2
29560,NUGC4,WT-161,2.287
29561,FU97,WT-161,2.318
29562,HCC4006,WT-161,2.344
29563,U937,WT-161,2.565
29564,GP2D,WT-161,2.619
29565,JHOS4,WT-161,2.631
29566,SH10TC,WT-161,2.812
29567,NCIH82,WT-161,2.972
29568,NUDUL1,WT-161,3.158
29569,NOMO1,WT-161,3.244
29570,OVKATE,WT-161,3.245
29571,WSUDLCL2,WT-161,3.254
29572,NCIH1694,WT-161,3.261
29573,MCF7,WT-161,3.283
29574,VMRCLCD,WT-161,3.321
29575,G401,WT-161,3.357
29576,CORL88,WT-161,3.389
29577,SCLC21H,WT-161,3.396
29578,ISHIKAWAHERAKLIO02ER,WT-161,3.444
29579,HT115,WT-161,3.511
29580,KE97,WT-161,3.572
29581,OCIAML3,WT-161,3.61
29582,GDM1,WT-161,3.641
29583,RCM1,WT-161,3.67
29584,NCIH810,WT-161,3.694
29585,NCIH1568,WT-161,3.751
29586,NCIH23,WT-161,3.783
29587,SW48,WT-161,3.787
29588,HT55,WT-161,3.804
29589,SKM1,WT-161,3.823
29590,BL70,WT-161,3.83
29591,HEPG2,WT-161,3.838
29592,JHOM1,WT-161,3.866
29593,NCIH1573,WT-161,3.877
29594,NCIH508,WT-161,3.91
29595,MOLM16,WT-161,3.929
29596,OVCAR4,WT-161,3.939
29597,KMS11,WT-161,3.965
29598,SUDHL5,WT-161,3.983
29599,NCIH2009,WT-161,4.002
29600,HCT116,WT-161,4.022
29601,HCC78,WT-161,4.054
29602,NCIH1836,WT-161,4.098
29603,CORL279,WT-161,4.107
29604,LS513,WT-161,4.161
29605,CW2,WT-161,4.182
29606,JHUEM2,WT-161,4.184
29607,EBC1,WT-161,4.194
29608,SNU61,WT-161,4.207
29609,HEC251,WT-161,4.218
29610,OVK18,WT-161,4.228
29611,NCIH1876,WT-161,4.239
29612,HEC6,WT-161,4.261
29613,SNU175,WT-161,4.295
29614,COLO205,WT-161,4.312
29615,NCIH1666,WT-161,4.331
29616,RMUGS,WT-161,4.343
29617,EFO21,WT-161,4.351
29618,NCIH1373,WT-161,4.385
29619,DMS273,WT-161,4.39
29620,HEC265,WT-161,4.425
29621,NCIH522,WT-161,4.426
29622,CORL51,WT-161,4.443
29623,G361,WT-161,4.447
29624,RKN,WT-161,4.447
29625,HEC151,WT-161,4.461
29626,MFE319,WT-161,4.472
29627,HCC15,WT-161,4.475
29628,RPMI8226,WT-161,4.484
29629,PL21,WT-161,4.495
29630,NCIH2029,WT-161,4.537
29631,NCIH596,WT-161,4.544
29632,MSTO211H,WT-161,4.547
29633,COV434,WT-161,4.551
29634,OVCAR8,WT-161,4.561
29635,NCIH1437,WT-161,4.573
29636,NCIH2122,WT-161,4.58
29637,PANC1005,WT-161,4.598
29638,NCIH1944,WT-161,4.611
29639,OAW42,WT-161,4.636
29640,KU812,WT-161,4.641
29641,RT4,WT-161,4.642
29642,NCIH2405,WT-161,4.651
29643,IGROV1,WT-161,4.667
29644,COLO668,WT-161,4.673
29645,HT,WT-161,4.678
29646,CAPAN2,WT-161,4.696
29647,OV90,WT-161,4.741
29648,NCIH1105,WT-161,4.743
29649,EJM,WT-161,4.768
29650,NCIH3255,WT-161,4.8
29651,NCIH1048,WT-161,4.817
29652,NCIH2342,WT-161,4.821
29653,HEC59,WT-161,4.832
29654,HUPT4,WT-161,4.836
29655,NCIH2081,WT-161,4.841
29656,HCC1359,WT-161,4.852
29657,COLO741,WT-161,4.864
29658,CL34,WT-161,4.865
29659,LOVO,WT-161,4.866
29660,THP1,WT-161,4.893
29661,SW480,WT-161,4.904
29662,NCIH1435,WT-161,4.941
29663,SNU398,WT-161,4.948
29664,SUDHL4,WT-161,4.966
29665,HCC33,WT-161,4.984
29666,NCIH661,WT-161,4.999
29667,P3HR1,WT-161,5.015
29668,HT1376,WT-161,5.032
29669,HCT8,WT-161,5.039
29670,A549,WT-161,5.057
29671,NCIH2286,WT-161,5.089
29672,TYKNU,WT-161,5.165
29673,SUIT2,WT-161,5.171
29674,PC3,WT-161,5.178
29675,LCLC97TM1,WT-161,5.193
29676,HEYA8,WT-161,5.194
29677,LS123,WT-161,5.202
29678,NCIH1975,WT-161,5.205
29679,COV362,WT-161,5.215
29680,LU99,WT-161,5.242
29681,LP1,WT-161,5.257
29682,HSC2,WT-161,5.258
29683,HCC1195,WT-161,5.27
29684,A2780,WT-161,5.313
29685,LXF289,WT-161,5.331
29686,LS411N,WT-161,5.338
29687,EFO27,WT-161,5.373
29688,LC1SQSF,WT-161,5.38
29689,5637,WT-161,5.392
29690,LN229,WT-161,5.448
29691,U2OS,WT-161,5.457
29692,MC116,WT-161,5.473
29693,COLO320,WT-161,5.474
29694,NCIH441,WT-161,5.487
29695,C2BBE1,WT-161,5.49
29696,DLD1,WT-161,5.521
29697,HEC108,WT-161,5.557
29698,NCIH1930,WT-161,5.569
29699,SNU840,WT-161,5.585
29700,NCIH2110,WT-161,5.593
29701,SHP77,WT-161,5.616
29702,QGP1,WT-161,5.628
29703,SQ1,WT-161,5.64
29704,SKMEL5,WT-161,5.65
29705,CALU6,WT-161,5.668
29706,CALU3,WT-161,5.669
29707,SNU81,WT-161,5.676
29708,A375,WT-161,5.692
29709,SNUC4,WT-161,5.698
29710,KNS62,WT-161,5.698
29711,VMRCRCW,WT-161,5.7
29712,SNUC2A,WT-161,5.705
29713,KYSE140,WT-161,5.706
29714,CFPAC1,WT-161,5.717
29715,CHAGOK1,WT-161,5.723
29716,NCIH1755,WT-161,5.737
29717,HCC44,WT-161,5.756
29718,KYSE410,WT-161,5.765
29719,NCIH1355,WT-161,5.783
29720,MKN7,WT-161,5.785
29721,NCIH1792,WT-161,5.789
29722,CORL23,WT-161,5.797
29723,SNUC5,WT-161,5.821
29724,NCIH2141,WT-161,5.829
29725,RERFLCKJ,WT-161,5.83
29726,KMBC2,WT-161,5.834
29727,UMUC3,WT-161,5.842
29728,HS852T,WT-161,5.848
29729,T3M10,WT-161,5.856
29730,NCIH2126,WT-161,5.869
29731,SW620,WT-161,5.882
29732,HT1080,WT-161,5.888
29733,NCIH1299,WT-161,5.892
29734,HCC2935,WT-161,5.892
29735,CAL12T,WT-161,5.896
29736,HS936T,WT-161,5.898
29737,NCIH358,WT-161,5.924
29738,NCIH650,WT-161,5.935
29739,SW948,WT-161,5.947
29740,BEN,WT-161,5.957
29741,PATU8902,WT-161,5.983
29742,JHOC5,WT-161,6.005
29743,NCIH727,WT-161,6.006
29744,HCC827,WT-161,6.008
29745,SKCO1,WT-161,6.017
29746,KM12,WT-161,6.018
29747,HS944T,WT-161,6.022
29748,HCC2108,WT-161,6.022
29749,OCILY10,WT-161,6.025
29750,SNU449,WT-161,6.035
29751,COLO678,WT-161,6.042
29752,KLE,WT-161,6.058
29753,LCLC103H,WT-161,6.064
29754,SKMEL1,WT-161,6.081
29755,MKN74,WT-161,6.113
29756,SKOV3,WT-161,6.134
29757,PANC0327,WT-161,6.14
29758,HCC1833,WT-161,6.146
29759,RMGI,WT-161,6.177
29760,LU65,WT-161,6.193
29761,GAMG,WT-161,6.231
29762,SNGM,WT-161,6.237
29763,NCIH841,WT-161,6.24
29764,OVMANA,WT-161,6.24
29765,COV318,WT-161,6.268
29766,RKO,WT-161,6.272
29767,HPAC,WT-161,6.28
29768,NCIH2052,WT-161,6.284
29769,DV90,WT-161,6.297
29770,RCC10RGB,WT-161,6.311
29771,EPLC272H,WT-161,6.312
29772,NCIH1781,WT-161,6.315
29773,AGS,WT-161,6.333
29774,KYSE450,WT-161,6.344
29775,NCIH2023,WT-161,6.379
29776,HARA,WT-161,6.38
29777,CL40,WT-161,6.382
29778,SNU1040,WT-161,6.47
29779,SW403,WT-161,6.474
29780,HT29,WT-161,6.476
29781,NCIH1793,WT-161,6.492
29782,SF295,WT-161,6.52
29783,MDST8,WT-161,6.601
29784,NCIH460,WT-161,6.625
29785,NCIH1915,WT-161,6.674
29786,SKLU1,WT-161,6.767
29787,AMO1,WT-161,6.769
29788,NCIH2172,WT-161,6.797
29789,SCC9,WT-161,6.809
29790,SKMEL28,WT-161,6.851
29791,OV7,WT-161,6.935
29792,NCIH2030,WT-161,7.045
29793,JHH6,WT-161,7.128
29794,NUDUL1,YK 4-279,0.954
29795,SKM1,YK 4-279,1.182
29796,SUDHL5,YK 4-279,1.394
29797,MOLM16,YK 4-279,1.419
29798,WSUDLCL2,YK 4-279,1.862
29799,U937,YK 4-279,1.938
29800,JHUEM2,YK 4-279,2.101
29801,GDM1,YK 4-279,2.116
29802,OCIAML3,YK 4-279,2.473
29803,PL21,YK 4-279,2.581
29804,NOMO1,YK 4-279,2.688
29805,THP1,YK 4-279,2.706
29806,NCIH596,YK 4-279,2.917
29807,RPMI8226,YK 4-279,2.93
29808,RKO,YK 4-279,2.997
29809,A375,YK 4-279,3.046
29810,HT115,YK 4-279,3.27
29811,LOVO,YK 4-279,3.311
29812,NCIH2122,YK 4-279,3.436
29813,RMUGS,YK 4-279,3.655
29814,HCT116,YK 4-279,3.718
29815,SUDHL4,YK 4-279,3.752
29816,NCIH508,YK 4-279,3.769
29817,HCC15,YK 4-279,3.828
29818,CL34,YK 4-279,3.832
29819,HT1080,YK 4-279,4.12
29820,CAOV3,YK 4-279,4.229
29821,MDST8,YK 4-279,4.277
29822,SKMEL5,YK 4-279,4.398
29823,SNU1040,YK 4-279,4.466
29824,SW620,YK 4-279,4.481
29825,LN229,YK 4-279,4.55
29826,NCIH1781,YK 4-279,4.601
29827,T3M10,YK 4-279,4.639
29828,SKLU1,YK 4-279,4.764
29829,OV90,YK 4-279,4.831
29830,CL40,YK 4-279,4.887
29831,SKMEL1,YK 4-279,4.944
29832,HCT8,YK 4-279,5.084
29833,TYKNU,YK 4-279,5.088
29834,NCIH1755,YK 4-279,5.138
29835,HT55,YK 4-279,5.181
29836,SNU840,YK 4-279,5.186
29837,NCIH441,YK 4-279,5.253
29838,RCM1,YK 4-279,5.383
29839,NCIH460,YK 4-279,5.465
29840,COV644,YK 4-279,5.519
29841,SW480,YK 4-279,5.667
29842,OV7,YK 4-279,5.779
29843,LS123,YK 4-279,5.869
29844,COLO678,YK 4-279,6.089
29845,HT29,YK 4-279,6.239
29846,SKMEL28,YK 4-279,7.786
29847,NCIH841,YM-155,0.076
29848,SUDHL5,YM-155,0.089
29849,HCC1195,YM-155,0.103
29850,HEC151,YM-155,0.104
29851,OCILY10,YM-155,0.114
29852,RPMI8226,YM-155,0.128
29853,OVCAR4,YM-155,0.151
29854,EJM,YM-155,0.192
29855,CORL51,YM-155,0.237
29856,JHOC5,YM-155,0.243
29857,NCIH1105,YM-155,0.249
29858,OVK18,YM-155,0.27
29859,NUDUL1,YM-155,0.282
29860,LS180,YM-155,0.302
29861,SNU81,YM-155,0.308
29862,LS123,YM-155,0.358
29863,AMO1,YM-155,0.373
29864,NCIH1694,YM-155,0.382
29865,SUDHL4,YM-155,0.39
29866,NCIH1876,YM-155,0.396
29867,AGS,YM-155,0.434
29868,HCT116,YM-155,0.436
29869,SNUC5,YM-155,0.48
29870,COV434,YM-155,0.486
29871,WSUDLCL2,YM-155,0.527
29872,SW480,YM-155,0.553
29873,OVCAR8,YM-155,0.558
29874,SCLC21H,YM-155,0.627
29875,EFO27,YM-155,0.659
29876,NCIH1963,YM-155,0.681
29877,JHOM1,YM-155,0.695
29878,SCC9,YM-155,0.722
29879,KMS11,YM-155,0.726
29880,HCC2108,YM-155,0.73
29881,LP1,YM-155,0.872
29882,SNU398,YM-155,0.888
29883,NCIH2081,YM-155,0.894
29884,IGROV1,YM-155,0.954
29885,COV362,YM-155,0.98
29886,NCIH2141,YM-155,0.984
29887,CORL23,YM-155,1.01
29888,JHUEM2,YM-155,1.035
29889,SKMEL5,YM-155,1.046
29890,CAL12T,YM-155,1.073
29891,HCC827,YM-155,1.075
29892,TYKNU,YM-155,1.135
29893,NCIH3255,YM-155,1.158
29894,RKN,YM-155,1.232
29895,SNU840,YM-155,1.24
29896,NCIH441,YM-155,1.373
29897,SNU61,YM-155,1.439
29898,RMGI,YM-155,1.467
29899,SKM1,YM-155,1.506
29900,NCIH2342,YM-155,1.569
29901,MDST8,YM-155,1.672
29902,OVKATE,YM-155,1.711
29903,HT1080,YM-155,1.727
29904,HCC4006,YM-155,1.75
29905,A2780,YM-155,1.771
29906,SQ1,YM-155,1.864
29907,RMUGS,YM-155,1.882
29908,SNU1040,YM-155,1.913
29909,HCC15,YM-155,1.953
29910,U2OS,YM-155,2.026
29911,OV90,YM-155,2.054
29912,SKLU1,YM-155,2.081
29913,A375,YM-155,2.099
29914,MCF7,YM-155,2.14
29915,OCIAML3,YM-155,2.149
29916,NCIH2172,YM-155,2.188
29917,SW620,YM-155,2.204
29918,HCC1359,YM-155,2.211
29919,NCIH1781,YM-155,2.307
29920,NCIH2023,YM-155,2.386
29921,SNU175,YM-155,2.393
29922,RKO,YM-155,2.49
29923,THP1,YM-155,2.563
29924,NCIH596,YM-155,2.699
29925,COV644,YM-155,2.882
29926,LN229,YM-155,2.904
29927,HT29,YM-155,2.929
29928,RCM1,YM-155,2.934
29929,COLO678,YM-155,3.177
29930,SKMEL28,YM-155,3.248
29931,NCIH1755,YM-155,3.459
29932,NCIH508,YM-155,3.727
29933,OV7,YM-155,3.756
29934,NCIH2030,YM-155,3.782
29935,PL21,YM-155,3.79
29936,HEPG2,YM-155,3.825
29937,NCIH1836,YM-155,3.846
29938,CL40,YM-155,3.89
29939,KM12,YM-155,3.934
29940,NCIH460,YM-155,4.064
29941,U937,YM-155,4.155
29942,NOMO1,YM-155,4.18
29943,OAW42,YM-155,4.256
29944,MOLM16,YM-155,4.368
29945,CAOV3,YM-155,4.527
29946,CL34,YM-155,4.528
29947,SKMEL1,YM-155,4.799
29948,NCIH2122,YM-155,4.84
29949,HCC2935,YM-155,4.89
29950,NCIH2110,YM-155,4.992
29951,HCC1833,YM-155,5.402
29952,HT55,YM-155,5.515
29953,LOVO,YM-155,5.536
29954,COLO320,YM-155,5.545
29955,GDM1,YM-155,5.789
29956,T3M10,YM-155,6.047
29957,HT115,YM-155,6.301
29958,SW948,YM-155,6.598
29959,SNUC4,YM-155,6.62
29960,CW2,YM-155,6.674
29961,HCT8,YM-155,6.888
29962,RCC10RGB,YM-155,7.289
29963,KMS11,zebularine,0.654
29964,SNUC4,zebularine,2.063
29965,SKM1,zebularine,2.157
29966,THP1,zebularine,2.296
29967,U937,zebularine,2.313
29968,HEC151,zebularine,2.584
29969,NUDUL1,zebularine,2.599
29970,SNU398,zebularine,2.715
29971,SUDHL5,zebularine,2.748
29972,SNU81,zebularine,2.874
29973,SNU175,zebularine,2.916
29974,RPMI8226,zebularine,3.075
29975,LP1,zebularine,3.14
29976,NCIH1963,zebularine,3.265
29977,AMO1,zebularine,3.349
29978,LS180,zebularine,3.608
29979,COLO320,zebularine,3.796
29980,CW2,zebularine,3.812
29981,NCIH2122,zebularine,4.066
29982,NCIH1876,zebularine,4.203
29983,WSUDLCL2,zebularine,4.274
29984,JHOC5,zebularine,4.528
29985,A2780,zebularine,4.715
29986,NCIH596,zebularine,4.743
29987,SCLC21H,zebularine,4.761
29988,NCIH1781,zebularine,4.811
29989,OCILY10,zebularine,4.84
29990,HCC2108,zebularine,4.858
29991,AGS,zebularine,4.901
29992,JHUEM2,zebularine,4.908
29993,MOLM16,zebularine,4.917
29994,NCIH841,zebularine,5.015
29995,NOMO1,zebularine,5.168
29996,A375,zebularine,5.213
29997,COV362,zebularine,5.217
29998,NCIH2110,zebularine,5.228
29999,KM12,zebularine,5.449
30000,NCIH1694,zebularine,5.454
30001,OVCAR8,zebularine,5.501
30002,TYKNU,zebularine,5.549
30003,SNU1040,zebularine,5.584
30004,RKN,zebularine,5.6
30005,NCIH441,zebularine,5.6
30006,NCIH2081,zebularine,5.73
30007,OV90,zebularine,5.764
30008,COLO678,zebularine,5.771
30009,HCC827,zebularine,5.803
30010,SQ1,zebularine,5.842
30011,SNU61,zebularine,5.872
30012,RMGI,zebularine,5.877
30013,OVK18,zebularine,5.888
30014,PL21,zebularine,5.9
30015,OVKATE,zebularine,5.958
30016,SW620,zebularine,6.007
30017,OVCAR4,zebularine,6.015
30018,LN229,zebularine,6.028
30019,U2OS,zebularine,6.042
30020,RMUGS,zebularine,6.092
30021,SNU840,zebularine,6.114
30022,JHOM1,zebularine,6.135
30023,COV434,zebularine,6.17
30024,NCIH2023,zebularine,6.202
30025,HT1080,zebularine,6.257
30026,IGROV1,zebularine,6.298
30027,SW948,zebularine,6.38
30028,EJM,zebularine,6.481
30029,GDM1,zebularine,6.494
30030,HT115,zebularine,6.507
30031,OCIAML3,zebularine,6.554
30032,T3M10,zebularine,6.579
30033,HCC4006,zebularine,6.581
30034,SCC9,zebularine,6.594
30035,CORL23,zebularine,6.648
30036,SNUC5,zebularine,6.671
30037,HCC1359,zebularine,6.698
30038,NCIH460,zebularine,6.711
30039,HCT116,zebularine,6.748
30040,RCM1,zebularine,6.748
30041,OV7,zebularine,6.752
30042,NCIH2172,zebularine,6.781
30043,MCF7,zebularine,6.79
30044,SKMEL1,zebularine,6.813
30045,RKO,zebularine,6.823
30046,HCC2935,zebularine,6.859
30047,LOVO,zebularine,6.908
30048,SW480,zebularine,6.91
30049,CAOV3,zebularine,6.931
